Site_ID,Sample_ID,Data_Source,Latitude_Degrees,Longitude_Degrees,Ocean_Name,Reef_ID,Realm_Name,Ecoregion_Name,Country_Name,State_Island_Province_Name,City_Town_Name,Site_Name,Distance_to_Shore,Exposure,Turbidity,Cyclone_Frequency,Date_Day,Date_Month,Date_Year,Depth_m,Substrate_Name,Percent_Cover,Bleaching_Level,Percent_Bleaching,ClimSST,Temperature_Kelvin,Temperature_Mean,Temperature_Minimum,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Windspeed,SSTA,SSTA_Standard_Deviation,SSTA_Mean,SSTA_Minimum,SSTA_Maximum,SSTA_Frequency,SSTA_Frequency_Standard_Deviation,SSTA_FrequencyMax,SSTA_FrequencyMean,SSTA_DHW,SSTA_DHW_Standard_Deviation,SSTA_DHWMax,SSTA_DHWMean,TSA,TSA_Standard_Deviation,TSA_Minimum,TSA_Maximum,TSA_Mean,TSA_Frequency,TSA_Frequency_Standard_Deviation,TSA_FrequencyMax,TSA_FrequencyMean,TSA_DHW,TSA_DHW_Standard_Deviation,TSA_DHWMax,TSA_DHWMean,Date,Site_Comments,Sample_Comments,Bleaching_Comments
59,10313963,Reef_Check,-19.1692,146.8469,Pacific,146.51E.19.09S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,nd,224.53,Exposed,0.2173,43.52,7,7,2009,5,Nutrient Indicator Algae,20.62,Population,0,295.2,296.02,299.09,292.57,306.11,2.92,4,1.08,1.02,0,-3.32,3.72,13,5.73,32,8,6.23,3.68,19.04,3.14,-6.45,2.92,-9.89,3.63,-3.37,5,2.17,11,2,0,1.87,15.84,0.71,07-07-2009,nd,nd,nd
59,10313972,Reef_Check,-19.1692,146.8469,Pacific,146.51E.19.09S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,nd,224.53,Exposed,0.2173,43.52,12,11,2006,5,Hard Coral,64.38,Population,0,301.87,301.55,299.09,292.57,306.11,2.91,5,0.82,1.01,0,-3.39,3.74,3,5.79,31,8,0,3.66,19.51,3.07,-0.91,2.91,-9.88,3.64,-3.36,1,2.12,11,2,0,1.84,15.94,0.7,12-11-2006,nd,nd,nd
59,10313972,Reef_Check,-19.1692,146.8469,Pacific,146.51E.19.09S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,nd,224.53,Exposed,0.2173,43.52,12,11,2006,5,Nutrient Indicator Algae,2.5,Population,0,301.87,301.55,299.09,292.57,306.11,2.91,5,0.82,1.01,0,-3.39,3.74,3,5.79,31,8,0,3.66,19.51,3.07,-0.91,2.91,-9.88,3.64,-3.36,1,2.12,11,2,0,1.84,15.94,0.7,12-11-2006,nd,nd,nd
59,10313974,Reef_Check,-19.1692,146.8469,Pacific,146.51E.19.09S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,nd,224.53,Exposed,0.2173,43.52,17,12,2003,4.5,Hard Coral,50.62,Population,0,302.44,303.05,299.09,292.57,306.11,2.92,4,1.03,1.02,0,-3.32,3.72,3,5.73,32,8,2.26,3.68,19.04,3.14,0.58,2.92,-9.89,3.63,-3.37,0,2.17,11,2,0,1.87,15.84,0.71,17-12-2003,nd,nd,nd
59,10313974,Reef_Check,-19.1692,146.8469,Pacific,146.51E.19.09S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,nd,224.53,Exposed,0.2173,43.52,17,12,2003,4.5,Nutrient Indicator Algae,11.88,Population,0,302.44,303.05,299.09,292.57,306.11,2.92,4,1.03,1.02,0,-3.32,3.72,3,5.73,32,8,2.26,3.68,19.04,3.14,0.58,2.92,-9.89,3.63,-3.37,0,2.17,11,2,0,1.87,15.84,0.71,17-12-2003,nd,nd,nd
59,10313976,Reef_Check,-19.1692,146.8469,Pacific,146.51E.19.09S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,nd,224.53,Exposed,0.2173,43.52,8,6,2003,5,Hard Coral,41.25,Population,0,294.89,297.01,299.09,292.57,306.11,2.92,6,0.87,1.02,0,-3.32,3.72,3,5.73,32,8,1.16,3.68,19.04,3.14,-5.46,2.92,-9.89,3.63,-3.37,0,2.17,11,2,0,1.87,15.84,0.71,08-06-2003,nd,nd,nd
59,10313976,Reef_Check,-19.1692,146.8469,Pacific,146.51E.19.09S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,nd,224.53,Exposed,0.2173,43.52,8,6,2003,5,Nutrient Indicator Algae,16.25,Population,0,294.89,297.01,299.09,292.57,306.11,2.92,6,0.87,1.02,0,-3.32,3.72,3,5.73,32,8,1.16,3.68,19.04,3.14,-5.46,2.92,-9.89,3.63,-3.37,0,2.17,11,2,0,1.87,15.84,0.71,08-06-2003,nd,nd,nd
59,10313977,Reef_Check,-19.1692,146.8469,Pacific,146.51E.19.09S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,nd,224.53,Exposed,0.2173,43.52,4,6,2008,3,Hard Coral,73.12,Population,0,294.78,296.57,299.09,292.57,306.11,2.91,6,0.5,1.01,0,-3.39,3.74,6,5.79,31,8,0,3.66,19.51,3.07,-5.89,2.91,-9.88,3.64,-3.36,3,2.12,11,2,0,1.84,15.94,0.7,04-06-2008,nd,nd,nd
59,10313977,Reef_Check,-19.1692,146.8469,Pacific,146.51E.19.09S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,nd,224.53,Exposed,0.2173,43.52,4,6,2008,3,Nutrient Indicator Algae,1.88,Population,0,294.78,296.57,299.09,292.57,306.11,2.91,6,0.5,1.01,0,-3.39,3.74,6,5.79,31,8,0,3.66,19.51,3.07,-5.89,2.91,-9.88,3.64,-3.36,3,2.12,11,2,0,1.84,15.94,0.7,04-06-2008,nd,nd,nd
61,10313952,Reef_Check,-19.1542,146.8658,Pacific,146.50E.19.09S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,nd,326.99,Sheltered,0.1942,43.39,20,6,2008,3,Hard Coral,66.25,Population,0,294.89,296.23,299.07,292.2,305.77,2.87,6,0.72,0.96,0,-3.33,3.34,4,5.36,29,7,0,3.26,19.93,2.71,-6.26,2.87,-10.28,3.27,-3.4,2,1.48,7,1,0,1.45,10.49,0.59,20-06-2008,nd,nd,nd
61,10313952,Reef_Check,-19.1542,146.8658,Pacific,146.50E.19.09S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,nd,326.99,Sheltered,0.1942,43.39,20,6,2008,3,Nutrient Indicator Algae,0,Population,0,294.89,296.23,299.07,292.2,305.77,2.87,6,0.72,0.96,0,-3.33,3.34,4,5.36,29,7,0,3.26,19.93,2.71,-6.26,2.87,-10.28,3.27,-3.4,2,1.48,7,1,0,1.45,10.49,0.59,20-06-2008,nd,nd,nd
61,10313958,Reef_Check,-19.1542,146.8658,Pacific,146.50E.19.09S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,nd,326.99,Sheltered,0.1942,43.39,12,2,2005,5,Hard Coral,45,Population,0,301.57,303.19,299.07,292.2,305.77,2.88,5,0.8,0.98,0,-3.33,3.34,2,5.32,29,7,0,3.32,19.92,2.78,0.7,2.88,-10.28,3.27,-3.41,0,1.46,6,1,0,1.49,10.49,0.62,12-02-2005,nd,nd,nd
61,10313958,Reef_Check,-19.1542,146.8658,Pacific,146.50E.19.09S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,nd,326.99,Sheltered,0.1942,43.39,12,2,2005,5,Nutrient Indicator Algae,2.5,Population,0,301.57,303.19,299.07,292.2,305.77,2.88,5,0.8,0.98,0,-3.33,3.34,2,5.32,29,7,0,3.32,19.92,2.78,0.7,2.88,-10.28,3.27,-3.41,0,1.46,6,1,0,1.49,10.49,0.62,12-02-2005,nd,nd,nd
61,10313959,Reef_Check,-19.1542,146.8658,Pacific,146.50E.19.09S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,nd,326.99,Sheltered,0.1942,43.39,25,3,2003,3.5,Hard Coral,15.62,Population,0,299.65,302.35,299.07,292.2,305.77,2.88,4,1.03,0.98,0,-3.33,3.34,5,5.32,29,7,0,3.32,19.92,2.78,-0.14,2.88,-10.28,3.27,-3.41,0,1.46,6,1,0,1.49,10.49,0.62,25-03-2003,nd,nd,nd
61,10313959,Reef_Check,-19.1542,146.8658,Pacific,146.50E.19.09S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,nd,326.99,Sheltered,0.1942,43.39,25,3,2003,3.5,Nutrient Indicator Algae,18.12,Population,0,299.65,302.35,299.07,292.2,305.77,2.88,4,1.03,0.98,0,-3.33,3.34,5,5.32,29,7,0,3.32,19.92,2.78,-0.14,2.88,-10.28,3.27,-3.41,0,1.46,6,1,0,1.49,10.49,0.62,25-03-2003,nd,nd,nd
61,10313960,Reef_Check,-19.1542,146.8658,Pacific,146.50E.19.09S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,nd,326.99,Sheltered,0.1942,43.39,15,5,2010,3,Hard Coral,22.5,Population,0,295.5,297.63,299.07,292.2,305.77,2.88,4,-0.22,0.98,0,-3.33,3.34,10,5.32,29,7,0,3.32,19.92,2.78,-4.85,2.88,-10.28,3.27,-3.41,0,1.46,6,1,0,1.49,10.49,0.62,15-05-2010,nd,nd,nd
61,10313960,Reef_Check,-19.1542,146.8658,Pacific,146.50E.19.09S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,nd,326.99,Sheltered,0.1942,43.39,15,5,2010,3,Nutrient Indicator Algae,0,Population,0,295.5,297.63,299.07,292.2,305.77,2.88,4,-0.22,0.98,0,-3.33,3.34,10,5.32,29,7,0,3.32,19.92,2.78,-4.85,2.88,-10.28,3.27,-3.41,0,1.46,6,1,0,1.49,10.49,0.62,15-05-2010,nd,nd,nd
61,10313962,Reef_Check,-19.1542,146.8658,Pacific,146.51.380E.19.09.160S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,nd,326.99,Sheltered,0.1942,43.39,6,7,2009,3,Hard Coral,32.5,Population,0,295.19,296.25,299.07,292.2,305.77,2.87,4,1.17,0.96,0,-3.33,3.34,9,5.36,29,7,3.43,3.26,19.93,2.71,-6.24,2.87,-10.28,3.27,-3.4,5,1.48,7,1,0,1.45,10.49,0.59,06-07-2009,nd,nd,nd
61,10313962,Reef_Check,-19.1542,146.8658,Pacific,146.51.380E.19.09.160S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,nd,326.99,Sheltered,0.1942,43.39,6,7,2009,3,Nutrient Indicator Algae,5,Population,0,295.19,296.25,299.07,292.2,305.77,2.87,4,1.17,0.96,0,-3.33,3.34,9,5.36,29,7,3.43,3.26,19.93,2.71,-6.24,2.87,-10.28,3.27,-3.4,5,1.48,7,1,0,1.45,10.49,0.59,06-07-2009,nd,nd,nd
61,10314009,Reef_Check,-19.1542,146.8658,Pacific,146.5E.10.9S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,nd,326.99,Sheltered,0.1942,43.39,13,2,2005,5,Hard Coral,22.5,Population,0,301.56,303.19,299.07,292.2,305.77,2.87,5,0.8,0.96,0,-3.33,3.34,2,5.36,29,7,0,3.26,19.93,2.71,0.7,2.87,-10.28,3.27,-3.4,0,1.48,7,1,0,1.45,10.49,0.59,13-02-2005,nd,nd,nd
61,10314009,Reef_Check,-19.1542,146.8658,Pacific,146.5E.10.9S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,nd,326.99,Sheltered,0.1942,43.39,13,2,2005,5,Nutrient Indicator Algae,5,Population,0,301.56,303.19,299.07,292.2,305.77,2.87,5,0.8,0.96,0,-3.33,3.34,2,5.36,29,7,0,3.26,19.93,2.71,0.7,2.87,-10.28,3.27,-3.4,0,1.48,7,1,0,1.45,10.49,0.59,13-02-2005,nd,nd,nd
61,10314011,Reef_Check,-19.1542,146.8658,Pacific,146.5E.10.9S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,nd,326.99,Sheltered,0.1942,43.39,24,3,2007,4,Hard Coral,25,Population,0,299.16,301.4,299.07,292.2,305.77,2.87,3,0.18,0.96,0,-3.33,3.34,1,5.36,29,7,2.13,3.26,19.93,2.71,-1.09,2.87,-10.28,3.27,-3.4,1,1.48,7,1,1.43,1.45,10.49,0.59,24-03-2007,nd,nd,nd
61,10314011,Reef_Check,-19.1542,146.8658,Pacific,146.5E.10.9S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,nd,326.99,Sheltered,0.1942,43.39,24,3,2007,4,Nutrient Indicator Algae,13.75,Population,0,299.16,301.4,299.07,292.2,305.77,2.87,3,0.18,0.96,0,-3.33,3.34,1,5.36,29,7,2.13,3.26,19.93,2.71,-1.09,2.87,-10.28,3.27,-3.4,1,1.48,7,1,1.43,1.45,10.49,0.59,24-03-2007,nd,nd,nd
87,10313830,Reef_Check,-16.8725,146.2044,Pacific,146.12.16E.16.52.21S2,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,21755.41,Sheltered,0.0526,36,6,3,2010,5,Hard Coral,19.38,Population,0,300.33,302.44,299.59,294.85,305.79,2.09,5,0.67,0.85,0,-3.35,4.23,10,6.09,31,6,0,3.16,17.6,2.11,0.14,2.09,-7.44,3.49,-2.7,0,1.66,8,1,0,1.2,8.44,0.42,06-03-2010,nd,nd,nd
87,10313830,Reef_Check,-16.8725,146.2044,Pacific,146.12.16E.16.52.21S2,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,21755.41,Sheltered,0.0526,36,6,3,2010,5,Nutrient Indicator Algae,1.25,Population,0,300.33,302.44,299.59,294.85,305.79,2.09,5,0.67,0.85,0,-3.35,4.23,10,6.09,31,6,0,3.16,17.6,2.11,0.14,2.09,-7.44,3.49,-2.7,0,1.66,8,1,0,1.2,8.44,0.42,06-03-2010,nd,nd,nd
87,10313833,Reef_Check,-16.8725,146.2044,Pacific,146.12.16E.16.52.21S3,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,21755.41,Sheltered,0.0526,36,6,3,2010,7,Hard Coral,45,Population,0,300.33,302.44,299.59,294.85,305.79,2.09,5,0.67,0.85,0,-3.35,4.23,10,6.09,31,6,0,3.16,17.6,2.11,0.14,2.09,-7.44,3.49,-2.7,0,1.66,8,1,0,1.2,8.44,0.42,06-03-2010,nd,nd,nd
87,10313833,Reef_Check,-16.8725,146.2044,Pacific,146.12.16E.16.52.21S3,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,21755.41,Sheltered,0.0526,36,6,3,2010,7,Nutrient Indicator Algae,2.5,Population,0,300.33,302.44,299.59,294.85,305.79,2.09,5,0.67,0.85,0,-3.35,4.23,10,6.09,31,6,0,3.16,17.6,2.11,0.14,2.09,-7.44,3.49,-2.7,0,1.66,8,1,0,1.2,8.44,0.42,06-03-2010,nd,nd,nd
88,10313836,Reef_Check,-16.8725,146.2047,Pacific,146.12.28E.16.52.35S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,21786.38,Sheltered,0.0526,36,29,3,2008,9.5,Hard Coral,38.33,Population,0,299.37,300.37,299.59,294.85,305.79,2.09,8,-0.56,0.85,0,-3.35,4.23,2,6.09,31,6,1.06,3.16,17.6,2.11,-1.93,2.09,-7.44,3.49,-2.7,1,1.66,8,1,0,1.2,8.44,0.42,29-03-2008,nd,nd,nd
88,10313836,Reef_Check,-16.8725,146.2047,Pacific,146.12.28E.16.52.35S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,21786.38,Sheltered,0.0526,36,29,3,2008,9.5,Nutrient Indicator Algae,0.83,Population,0,299.37,300.37,299.59,294.85,305.79,2.09,8,-0.56,0.85,0,-3.35,4.23,2,6.09,31,6,1.06,3.16,17.6,2.11,-1.93,2.09,-7.44,3.49,-2.7,1,1.66,8,1,0,1.2,8.44,0.42,29-03-2008,nd,nd,nd
88,10313837,Reef_Check,-16.8725,146.2047,Pacific,146.12.28E.16.52.35S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,21786.38,Sheltered,0.0526,36,7,3,2010,7,Hard Coral,23.12,Population,0,300.33,302.44,299.59,294.85,305.79,2.09,5,0.67,0.85,0,-3.35,4.23,10,6.09,31,6,0,3.16,17.6,2.11,0.14,2.09,-7.44,3.49,-2.7,0,1.66,8,1,0,1.2,8.44,0.42,07-03-2010,nd,nd,nd
88,10313837,Reef_Check,-16.8725,146.2047,Pacific,146.12.28E.16.52.35S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,21786.38,Sheltered,0.0526,36,7,3,2010,7,Nutrient Indicator Algae,4.38,Population,0,300.33,302.44,299.59,294.85,305.79,2.09,5,0.67,0.85,0,-3.35,4.23,10,6.09,31,6,0,3.16,17.6,2.11,0.14,2.09,-7.44,3.49,-2.7,0,1.66,8,1,0,1.2,8.44,0.42,07-03-2010,nd,nd,nd
90,10313842,Reef_Check,-16.8479,146.2271,Pacific,146.13.624E.16.50.875S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,24865.62,Sheltered,0.0637,36,6,3,2005,8,Hard Coral,14.38,Population,0,300.62,302.01,299.57,294.92,305.87,2.07,10,0.26,0.86,0,-3.34,4.35,0,5.82,30,5,0,2.94,16.96,1.96,-0.22,2.07,-7.3,3.63,-2.65,0,1.46,5,1,0,1.14,7.63,0.41,06-03-2005,nd,nd,nd
90,10313842,Reef_Check,-16.8479,146.2271,Pacific,146.13.624E.16.50.875S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,24865.62,Sheltered,0.0637,36,6,3,2005,8,Nutrient Indicator Algae,21.25,Population,0,300.62,302.01,299.57,294.92,305.87,2.07,10,0.26,0.86,0,-3.34,4.35,0,5.82,30,5,0,2.94,16.96,1.96,-0.22,2.07,-7.3,3.63,-2.65,0,1.46,5,1,0,1.14,7.63,0.41,06-03-2005,nd,nd,nd
104,10313795,Reef_Check,-16.5192,146.0056,Pacific,146.0.20E.16.31.9S1,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,39227.48,Sheltered,0.068,71.88,31,5,2003,5,nd,nd,Population,0,297.32,298.68,299.57,295.1,306.69,2.02,5,0.47,0.84,0,-3.9,5.19,3,5.04,27,5,1.07,2.81,17.18,1.94,-3.53,2.02,-7.1,4.48,-2.63,0,1.36,6,1,0,1.17,9.78,0.43,31-05-2003,nd,nd,nd
105,10313801,Reef_Check,-16.5125,146.0011,Pacific,146.0.4E.16.30.45S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,39847.16,Sheltered,0.068,71.88,14,6,2008,7,Hard Coral,30,Population,0,297.03,297.54,299.57,295.1,306.69,2.02,8,-0.14,0.84,0,-3.9,5.19,2,5.04,27,5,0,2.81,17.18,1.94,-4.67,2.02,-7.1,4.48,-2.63,0,1.36,6,1,0,1.17,9.78,0.43,14-06-2008,nd,nd,nd
105,10313801,Reef_Check,-16.5125,146.0011,Pacific,146.0.4E.16.30.45S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,39847.16,Sheltered,0.068,71.88,14,6,2008,7,Nutrient Indicator Algae,0,Population,0,297.03,297.54,299.57,295.1,306.69,2.02,8,-0.14,0.84,0,-3.9,5.19,2,5.04,27,5,0,2.81,17.18,1.94,-4.67,2.02,-7.1,4.48,-2.63,0,1.36,6,1,0,1.17,9.78,0.43,14-06-2008,nd,nd,nd
107,10313513,Reef_Check,-16.4614,145.9833,Pacific,140.59E.16.27.684S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,42876.93,Sheltered,0.0546,60.01,21,5,2004,5,Hard Coral,29.38,Population,0,297.57,298.42,299.6,294.6,306.2,2.01,7,-0.2,0.84,0,-3.63,4.68,1,5.63,29,5,0,3.05,16.37,1.98,-3.77,2.01,-7.58,4,-2.58,0,1.26,7,1,0,1.18,7.44,0.42,21-05-2004,nd,nd,nd
107,10313513,Reef_Check,-16.4614,145.9833,Pacific,140.59E.16.27.684S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,42876.93,Sheltered,0.0546,60.01,21,5,2004,5,Nutrient Indicator Algae,8.75,Population,0,297.57,298.42,299.6,294.6,306.2,2.01,7,-0.2,0.84,0,-3.63,4.68,1,5.63,29,5,0,3.05,16.37,1.98,-3.77,2.01,-7.58,4,-2.58,0,1.26,7,1,0,1.18,7.44,0.42,21-05-2004,nd,nd,nd
107,10313782,Reef_Check,-16.4614,145.9833,Pacific,145.59E.16.27.684S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,42876.93,Sheltered,0.0546,60.01,21,5,2004,5,Hard Coral,11.25,Population,0,297.57,298.42,299.6,294.6,306.2,2.01,7,-0.2,0.84,0,-3.63,4.68,1,5.63,29,5,0,3.05,16.37,1.98,-3.77,2.01,-7.58,4,-2.58,0,1.26,7,1,0,1.18,7.44,0.42,21-05-2004,nd,nd,nd
107,10313782,Reef_Check,-16.4614,145.9833,Pacific,145.59E.16.27.684S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,42876.93,Sheltered,0.0546,60.01,21,5,2004,5,Nutrient Indicator Algae,5,Population,0,297.57,298.42,299.6,294.6,306.2,2.01,7,-0.2,0.84,0,-3.63,4.68,1,5.63,29,5,0,3.05,16.37,1.98,-3.77,2.01,-7.58,4,-2.58,0,1.26,7,1,0,1.18,7.44,0.42,21-05-2004,nd,nd,nd
109,10313766,Reef_Check,-16.4581,145.9825,Pacific,145.58.57E.16.27.29S2,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,43068.87,Exposed,0.0622,60.01,26,4,2009,6,Hard Coral,38.75,Population,0,298.18,300.04,299.59,294.6,306.76,2.04,7,0.25,0.86,0,-3.84,5.25,1,5.58,30,6,2.58,3.1,17.5,2.12,-2.16,2.04,-7.6,4.54,-2.61,1,1.38,7,1,2.48,1.27,7.73,0.48,26-04-2009,nd,nd,nd
109,10313766,Reef_Check,-16.4581,145.9825,Pacific,145.58.57E.16.27.29S2,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,43068.87,Exposed,0.0622,60.01,26,4,2009,6,Nutrient Indicator Algae,3.75,Population,0,298.18,300.04,299.59,294.6,306.76,2.04,7,0.25,0.86,0,-3.84,5.25,1,5.58,30,6,2.58,3.1,17.5,2.12,-2.16,2.04,-7.6,4.54,-2.61,1,1.38,7,1,2.48,1.27,7.73,0.48,26-04-2009,nd,nd,nd
113,10313574,Reef_Check,-16.3832,145.5627,Pacific,145.33.76E.16.22.99S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Low Isles,nd,227.64,Sheltered,0.0758,63.92,3,4,2004,4,Hard Coral,26.25,Population,0,299.11,299.66,299.51,294.01,305.39,2.44,9,-1.11,0.88,0,-3.04,3.45,3,5.27,24,6,0,2.98,17.76,2.25,-2.86,2.44,-8.51,2.86,-3,0,1.5,7,1,0,1.2,7.33,0.45,03-04-2004,nd,nd,nd
113,10313574,Reef_Check,-16.3832,145.5627,Pacific,145.33.76E.16.22.99S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Low Isles,nd,227.64,Sheltered,0.0758,63.92,3,4,2004,4,Nutrient Indicator Algae,0,Population,0,299.11,299.66,299.51,294.01,305.39,2.44,9,-1.11,0.88,0,-3.04,3.45,3,5.27,24,6,0,2.98,17.76,2.25,-2.86,2.44,-8.51,2.86,-3,0,1.5,7,1,0,1.2,7.33,0.45,03-04-2004,nd,nd,nd
116,10313560,Reef_Check,-16.3772,145.558,Pacific,145.33.480E.16.22.630S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Low Isles,nd,742.91,Sheltered,0.0758,63.92,18,5,2008,6,Hard Coral,20,Population,0,296.6,297.88,299.51,294.01,305.39,2.44,5,-0.4,0.88,0,-3.04,3.45,5,5.27,24,6,0,2.98,17.76,2.25,-4.64,2.44,-8.51,2.86,-3,3,1.5,7,1,0,1.2,7.33,0.45,18-05-2008,nd,nd,nd
116,10313560,Reef_Check,-16.3772,145.558,Pacific,145.33.480E.16.22.630S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Low Isles,nd,742.91,Sheltered,0.0758,63.92,18,5,2008,6,Nutrient Indicator Algae,0.62,Population,0,296.6,297.88,299.51,294.01,305.39,2.44,5,-0.4,0.88,0,-3.04,3.45,5,5.27,24,6,0,2.98,17.76,2.25,-4.64,2.44,-8.51,2.86,-3,3,1.5,7,1,0,1.2,7.33,0.45,18-05-2008,nd,nd,nd
116,10313570,Reef_Check,-16.3772,145.558,Pacific,145.33.48E.16.22.63S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Low Isles,nd,742.91,Sheltered,0.0758,63.92,11,4,2009,2,Hard Coral,13.75,Population,0,298.28,299.6,299.51,294.01,305.39,2.44,5,-0.81,0.88,0,-3.04,3.45,12,5.27,24,6,5.2,2.98,17.76,2.25,-2.92,2.44,-8.51,2.86,-3,7,1.5,7,1,3.06,1.2,7.33,0.45,11-04-2009,nd,nd,nd
116,10313570,Reef_Check,-16.3772,145.558,Pacific,145.33.48E.16.22.63S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Low Isles,nd,742.91,Sheltered,0.0758,63.92,11,4,2009,2,Nutrient Indicator Algae,0,Population,0,298.28,299.6,299.51,294.01,305.39,2.44,5,-0.81,0.88,0,-3.04,3.45,12,5.27,24,6,5.2,2.98,17.76,2.25,-2.92,2.44,-8.51,2.86,-3,7,1.5,7,1,3.06,1.2,7.33,0.45,11-04-2009,nd,nd,nd
123,10313498,Reef_Check,-16.2417,145.864,Pacific,14.51.84E.16.14.50S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,35199.4,Sheltered,0.0695,50.97,22,5,2004,8,Hard Coral,36.88,Population,0,297.46,298.98,299.6,294.11,306.36,2.07,6,0.45,0.88,0,-3.62,4.82,3,5.63,26,6,0,3.31,18.81,2.17,-3.28,2.07,-8.14,4.09,-2.65,1,1.53,6,1,0,1.44,10.14,0.56,22-05-2004,nd,nd,nd
